topic,variant,chunks,turns,completion,prompt,total,latency,response,answer_correctness,chrf,rouge,json
Zoom/Teams 마이크 권한 거부,Hallucination_Defense,3,2,460,515,975,8.352207383999485,"제공된 참고 문서에는 **Zoom/Teams 마이크 권한 거부**에 대한 내용이 없습니다.
이러한 문제는 일반적으로 **Windows/ macOS의 시스템 설정** 또는 **Zoom/Teams의 로컬 설정**에서 발생합니다.

아래는 **사용자가 직접 확인할 수 있는 기본 조치 방법**입니다.
(참고 문서의 내용과 무관하므로, 해당 문서의 내용은 마이크 권한 관련 문제와 무관합니다.)

---

### **Zoom 마이크 권한 거부 해결 방법**
1. **Windows**
   - **Windows + R** 키를 누르고 `services.msc` 입력 후 **Enter** 누르세요.
   - **Zoom Meeting** 또는 **Zoom Cloud Meetings**를 찾습니다.
   - **속성** → **시작 타입**을 **자동**으로 설정하고 **적용 → 확인**합니다.
   - **Zoom 실행 폴더**로 이동한 후 `zoomus.exe`를 우클릭 → **속성** → **실행 옵션**에서
     `-noautostart`를 추가한 후 **적용 → 확인**합니다.
   - **Zoom 실행 후** 마이크 권한을 다시 확인합니다.

2. **macOS**
   - **시스템 설정** → **보안 & 보안성**으로 이동합니다.
   - **Zoom** 앱을 클릭한 후 **""항상 열기""**를 선택합니다.
   - **Zoom 실행 후** 마이크 권한을 다시 확인합니다.

3. **Zoom/Teams 설정 재설정**
   - **Zoom/Teams** 앱을 완전히 종료한 후 다시 실행합니다.
   - **Zoom/Teams** 메뉴에서 **설정 → 마이크**로 이동하여
     **""마이크 사용 허가""**를 다시 확인합니다.

---
**만약 위 방법으로 해결되지 않는다면**
- **사용자 계정 권한**이 마이크 접근을 제한할 수 있습니다.
- **사내 IT 지원팀**에 문의하시기 바랍니다.

(참고 문서의 내용과 무관한 문제이므로, 추가 조치 필요시 IT 팀과 협의하세요.)",0.2831952452944968,0.0523302375604707,0.0,0
Zoom/Teams 마이크 권한 거부,Mixed_Stress_Test,6,6,624,753,1377,11.426847362999979,"```json
{
  ""solution"": {
    ""step_by_step_guide"": [
      {
        ""step"": 1,
        ""description"": ""macOS 시스템 설정으로 이동합니다."",
        ""action"": ""시스템 메뉴에서 '시스템 설정'을 클릭합니다.""
      },
      {
        ""step"": 2,
        ""description"": ""개인정보 보호 및 보안 탭으로 이동합니다."",
        ""action"": [
          ""시스템 설정에서 '개인정보 보호 및 보안'을 선택합니다."",
          ""왼쪽 메뉴에서 '마이크 및 카메라'를 클릭합니다.""
        ]
      },
      {
        ""step"": 3,
        ""description"": ""Zoom/Teams가 목록에 있는지 확인합니다."",
        ""action"": [
          ""Zoom 또는 Teams가 목록에 표시되지 않는다면, '마이크 및 카메라' 목록 하단에 있는 '앱 및 웹사이트'을 클릭합니다.""
        ]
      },
      {
        ""step"": 4,
        ""description"": ""Zoom/Teams에 대한 마이크 권한을 확인합니다."",
        ""action"": [
          ""Zoom 또는 Teams가 목록에 있다면, 해당 앱의 토글 스위치를 **ON**으로 설정합니다."",
          ""토글 스위치가 없으면, '마이크 및 카메라' 목록 하단에 있는 '마이크 및 카메라 사용 허가' 버튼을 클릭합니다.""
        ]
      },
      {
        ""step"": 5,
        ""description"": ""TCC 데이터베이스 초기화 (필요 시)"",
        ""action"": [
          ""터미널을 열어서 다음 명령어를 입력합니다:"",
          ""```bash\nsudo tccutil reset Microphone\n```"",
          ""입력 후 Enter를 누르고, 비밀번호를 입력합니다."",
          ""초기화 완료 후 다시 '시스템 설정 > 개인정보 보호 및 보안 > 마이크 및 카메라'로 돌아가서 Zoom/Teams를 확인합니다.""
        ]
      },
      {
        ""step"": 6,
        ""description"": ""재시도 및 확인"",
        ""action"": [
          ""마이크가 작동하는지 확인한 후, Zoom/Teams를 다시 실행합니다."",
          ""문제가 지속된다면, IT-Help 채널로 추가 지원 요청을 하시기 바랍니다.""
        ]
      }
    ],
    ""additional_notes"": {
      ""troubleshooting_tip"": ""마이크가 작동하지 않는다면, 다른 앱(예: 스피커 테스트 앱)을 통해 마이크가 정상적으로 작동하는지 확인해 보세요."",
      ""contact"": {
        ""channel"": ""IT-Help 채널"",
        ""message"": ""상기 조치 후에도 문제가 지속되면, IT-Help 채널로 다이렉트 메시지를 보내주세요.""
      }
    }
  }
}
```",0.4916569765292942,0.2073519696188079,0.1351351351351351,1
Windows 11 BitLocker 복구 키 요구,Baseline,3,2,594,457,1051,10.78742381399934,"아래는 **Azure AD 포털을 통해 BitLocker 복구 키를 조회하는 단계별 안내**입니다.
**주의사항**: 이 과정은 **사용자의 개인 정보 보호를 위해 Azure AD 계정으로 로그인 후만 진행 가능합니다.**

---

### **BitLocker 복구 키 조회 및 입력 방법**
1. **Azure AD 포털 접속**
   - 브라우저에서 **[https://myaccount.microsoft.com](https://myaccount.microsoft.com)**을 열습니다.
   - **로그인**을 완료한 후, 왼쪽 메뉴에서 **""장치""**를 클릭합니다.

2. **장치 목록에서 해당 디바이스 찾기**
   - **""장치 관리""** 또는 **""장치 목록""**을 검색합니다.
   - **Windows 11 디바이스**를 찾습니다. (예: ""PC-XXXX""와 같은 이름으로 표시됩니다.)
   - 해당 디바이스에 **""...""(…) 버튼**을 클릭합니다.

3. **복구 키 조회**
   - **""복구 키""**를 클릭합니다.
   - **""복구 키 조회""** 또는 **""복구 키 표시""** 버튼을 클릭합니다.
   - **48자리 복구 키**가 표시됩니다. (예: `ABCD1234-5678-90EF-1234-567890ABCDEF`)

4. **BitLocker 복구 키 입력**
   - **Windows 11 BitLocker 복구 화면**에서 **""복구 키""**를 클릭합니다.
   - **""48자리 복구 키""**를 복사하여 **BitLocker 화면의 텍스트 박스에 붙여넣습니다.
   - **""확인""**을 누릅니다.

5. **부팅 완료**
   - 디바이스가 정상 부팅되면 **""BitLocker 복구 키 입력 완료""** 메시지가 표시됩니다.

---
### **문제 발생 시**
- **Azure AD 로그인 실패** → 관리자 승인 필요 (사내 IT 지원에 문의).
- **디바이스 목록에 없음** → 하드웨어 변경 후 Azure AD 장치 등록이 미완료된 경우 (사용자 IT 지원에 문의).
- **키 입력 후 부팅 실패** → 복구 키가 올바르지 않거나, BitLocker 설정 오류가 있을 수 있습니다.

**다음과 같은 경우 추가 조치 필요:**
- [BitLocker 복구 키를 Azure AD에서 재발급받는 방법](https://docs.microsoft.com/ko-kr/microsoft-365/security/enterprise-security/bitlocker-recovery-key) (사용자 문서 참조)",0.2087642612773271,0.1682302443522515,0.1428571428571428,0
Windows 11 BitLocker 복구 키 요구,Context_Summarized,1,2,576,483,1059,10.463120710001022,"아래는 **BitLocker 복구 키 조회 및 입력 절차**를 단계별로 안내드립니다.
**참고 문서**에 따라 Azure AD 포털을 통해 복구 키를 조회하고 입력하는 방법을 설명합니다.

---

### **BitLocker 복구 키 조회 및 입력 방법**
#### **1. Azure AD 포털(myaccount.microsoft.com) 접속**
- **브라우저**에서 [https://myaccount.microsoft.com](https://myaccount.microsoft.com) 로 접속합니다.
- **로그인**을 완료한 후, 오른쪽 상단 메뉴에서 **""장치""**를 클릭합니다.

#### **2. 해당 디바이스 검색**
- **""장치 검색""**을 클릭하고, **Windows 11 PC의 이름** 또는 **MAC 주소**를 입력하여 해당 장치를 찾습니다.
  - *MAC 주소*를 찾으려면:
    1. Windows 키 + R을 누르고 `wmic`을 입력한 후 **Enter**를 누릅니다.
    2. `wmic nic where ""macaddress != ''"" get macaddress`를 입력하고 복사합니다.
    3. Azure AD 포털에서 **""장치 검색""** 필드에 복사한 MAC 주소를 입력합니다.

#### **3. 복구 키 조회**
- 해당 장치에 **""복구 키""**가 표시됩니다.
  - **48자리 복구 키**를 **복사**합니다.

#### **4. BitLocker 복구 키 입력**
- **Windows 11 부팅 화면**에서 **""BitLocker 복구 키""**를 입력하라는 메시지가 뜹니다.
- 복사한 **48자리 복구 키**를 입력한 후 **""완료""**를 누릅니다.

#### **5. 부팅 완료**
- 시스템이 정상 부팅되면 **""BitLocker 복구 키""가 성공적으로 입력되었습니다.**라고 메시지가 표시됩니다.

---
### **주의사항**
- **Azure AD 포털에 로그인**이 필요한 경우, 회사 네트워크 또는 VPN을 통해 접속해야 합니다.
- **복구 키가 표시되지 않는 경우**:
  - 장치가 **Azure AD에 등록되지 않은 경우**로 확인하세요.
  - **회사 정책**에 따라 복구 키 조회가 제한될 수 있습니다. 이 경우 **IT 지원팀**에 문의하세요.

---
**다음으로 진행하시겠습니까?**
- 현재 Azure AD 포털에 로그인할 수 있는 환경이 있는지 확인하시겠습니까?
- 또는 **MAC 주소**를 조회하는 방법을 다시 안내해 드릴까요?",0.204996756486328,0.1552674291491016,0.1492537313432835,0
Windows 11 BitLocker 복구 키 요구,Max_Chunks,6,2,357,648,1005,6.514958907000619,"아래는 **BitLocker 복구 키 조회 및 입력**을 위한 **단계별 안내**입니다.
**참고 문서**에 따라 Azure AD 포털을 통해 복구 키를 조회하는 방법을 설명합니다.

---

### **BitLocker 복구 키 조회 및 입력 방법**
1. **Azure AD 포털 접속**
   - 브라우저에서 **[https://myaccount.microsoft.com](https://myaccount.microsoft.com)**을 열습니다.
   - 로그인 후 **""장치""** 탭을 클릭합니다.

2. **장치 목록에서 해당 PC 찾기**
   - **""장치 목록""**에서 자신의 PC 이름을 검색합니다.
   - 해당 장치에 **""BitLocker 복구 키""**가 표시되는지 확인합니다.

3. **복구 키 복사**
   - 복구 키가 표시되면 **""복사""** 버튼을 클릭하여 **48자리 복구 키**를 복사합니다.
   - 복사한 키를 **BitLocker 복구 화면**에 붙여넣습니다.

4. **부팅 완료**
   - 복구 키가 입력되면 PC가 정상 부팅됩니다.

---
**주의사항**
- **Azure AD 포털에 로그인할 수 없는 경우** → IT-Help 채널로 긴급 신고 후 관리자에게 확인해주세요.
- **비밀번호/인증 방법**이 다른 경우 → 본 가이드는 사내 전체 공통 지침으로, 개인별 로그인 방식은 다를 수 있습니다.

---
**문제가 계속되면** IT-Help 채널로 추가 상담을 요청해 주세요.",0.4480615039058501,0.1822678696772377,0.2105263157894737,0
Windows 11 BitLocker 복구 키 요구,High_Noise,4,2,329,592,921,5.994445059999634,"제공된 문서에 따르면 **BitLocker 복구 키 조회**는 **Azure AD 포털(myaccount.microsoft.com)**의 장치 탭에서만 가능합니다. 아래에 **단계별 안내**를 제공합니다. 사용자가 직접 확인해 보세요:

---

### **BitLocker 복구 키 조회 방법**
1. **Azure AD 포털 접속**
   - 브라우저에서 **[https://myaccount.microsoft.com](https://myaccount.microsoft.com)**을 열습니다.
   - 로그인 후 **""장치""** 탭을 클릭합니다.

2. **장치 목록에서 해당 디바이스 찾기**
   - 자신의 디바이스(PC/노트북)를 검색합니다.
   - **""BitLocker 복구 키""**를 클릭합니다.

3. **복구 키 복사**
   - 화면에서 **48자리 복구 키**가 표시됩니다.
   - 복사하여 BitLocker 복구 화면에서 입력합니다.

---

**주의사항**
- 문서에 명시된 **Azure AD 포털**만 지원됩니다. 다른 방법(예: 로컬 관리자 도구, 제어판)은 지원하지 않습니다.
- 복구 키가 표시되지 않는 경우, **사용자 계정 또는 Azure AD 설정**이 올바르게 설정되어 있는지 확인해 주세요.

만약 **Azure AD 포털에 로그인할 수 없다면**, 문서에 없는 추가 조치(예: IT 지원 팀과 협의)가 필요할 수 있습니다.",0.1978310439687554,0.1877976968234208,0.2051282051282051,0
Windows 11 BitLocker 복구 키 요구,Ranking_Swapped,4,2,494,592,1086,8.995216089000678,"아래는 **BitLocker 복구 키 조회 및 입력**을 위한 단계별 안내입니다.
사용자 문서에 명시된 **Azure AD 포털** 방법에 따라 진행해 드리겠습니다.

---

### **BitLocker 복구 키 조회 및 입력 방법**
1. **Azure AD 포털 접속**
   - 브라우저에서 **[https://myaccount.microsoft.com](https://myaccount.microsoft.com)**을 열습니다.
   - **로그인**을 완료한 후, 왼쪽 메뉴에서 **""장치""**를 클릭합니다.

2. **장치 목록에서 해당 PC 선택**
   - 자신의 PC가 목록에 표시되면 클릭합니다.
   - (도메인/사업용 계정으로 로그인한 경우, 해당 장치가 표시되지 않을 수 있습니다. **관리자 또는 IT 담당자에게 확인**하세요.)

3. **복구 키 조회**
   - **""복구 키""**를 클릭합니다.
   - **48자리 복구 키**가 표시됩니다. (필요한 경우 복사하여 저장합니다.)

4. **BitLocker 복구 키 입력**
   - PC가 부팅 중인 상태에서 **""BitLocker 복구 키""**를 입력하세요.
   - 복구 키를 입력한 후, **""확인""**을 누릅니다.

5. **부팅 완료**
   - PC가 정상적으로 부팅되면, 복구 키 입력은 완료되었습니다.

---
### **주의사항**
- **Azure AD 포털에 로그인할 수 없는 경우**:
  - 해당 PC가 **사내 네트워크에서만 작동**하는 경우, **사내 VPN 또는 로컬 관리자 계정**을 통해 접속하세요.
  - **관리자 또는 IT 담당자에게 확인**하세요. (사내 보안 정책에 따라 Azure AD 접근이 제한될 수 있습니다.)

- **복구 키가 표시되지 않는 경우**:
  - BitLocker가 **비활성화**되어 있을 수 있습니다. **관리자 또는 IT 담당자에게 문의**하세요.

---
**다음으로**, 복구 키가 성공적으로 조회되었는지 확인하시겠습니까?
(예: 복구 키를 입력한 후 PC가 부팅되는지 확인하세요.)",0.1989941929361954,0.1506324542724956,0.1777777777777777,0
Windows 11 BitLocker 복구 키 요구,Short_History,2,2,418,504,922,7.587565338000786,"아래는 **BitLocker 복구 키를 Azure AD 포털(myaccount.microsoft.com)에서 조회하는 단계별 안내**입니다.
사용자 환경이 Azure AD 연동된 회사 PC인 경우에만 적용됩니다.

---

### **BitLocker 복구 키 조회 및 입력 방법**
1. **브라우저에서 Azure AD 포털 접속**
   - [https://myaccount.microsoft.com](https://myaccount.microsoft.com) 을 열습니다.
   - 로그인 후 **""장치""** 탭을 클릭합니다.

2. **장치 목록에서 해당 PC 검색**
   - **""장치""** 탭에서 **""장치 목록""**을 선택한 후, **""필터""**를 클릭하여 **""장치 이름""** 또는 **""제조사""**로 해당 PC를 검색합니다.
   - 해당 장치가 표시되면 **""...""(세부 정보)**를 클릭합니다.

3. **복구 키 조회**
   - **""보안 정보""** 섹션에서 **""BitLocker 복구 키""**를 클릭합니다.
   - **""복구 키""**가 표시되면, **48자리 숫자/문자열**을 복사합니다.

4. **BitLocker 복구 화면에서 입력**
   - BitLocker 복구 화면에서 **""복구 키""** 입력란에 복사한 키를 입력합니다.
   - **""확인""**을 누르면 PC가 부팅됩니다.

---

**주의사항**
- **비즈니스 계정**이 아닌 개인 계정으로 로그인한 경우, Azure AD에 연결되지 않을 수 있습니다.
- **비트락커가 비활성화된 경우**는 [BitLocker 관리자 도구](gpedit.msc)를 통해 활성화해야 합니다.

만약 Azure AD에 연결되지 않는다면, **사내 IT 지원팀** 또는 **관리자**에게 문의해 주세요.",0.2852270975289419,0.1653637177258675,0.1702127659574468,0
Windows 11 BitLocker 복구 키 요구,Long_History,2,6,392,597,989,7.1437739840002905,"제공된 참고 문서에서는 **Azure AD 포털을 통해 복구 키를 조회하는 방법**에 대한 내용만 제공되어 있습니다. BitLocker 복구 키를 Azure AD 포털에서 조회하는 방법은 다음과 같습니다:

### **BitLocker 복구 키 조회 및 입력 방법**
1. **Azure AD 포털 접속**
   - 브라우저에서 **[https://myaccount.microsoft.com](https://myaccount.microsoft.com)**을 열습니다.
   - 로그인 후 **""장치""**를 클릭합니다.

2. **장치 목록에서 해당 장치 찾기**
   - **""장치""** 탭에서 **""장치 목록""**을 클릭합니다.
   - **""장치 이름""** 또는 **""ID""**로 해당 장비의 목록을 찾습니다.

3. **복구 키 조회**
   - 해당 장비의 **""보안""** 또는 **""BitLocker""** 탭을 클릭합니다.
   - **""복구 키""** 또는 **""BitLocker 복구 키""**를 확인합니다.
   - 복구 키가 표시되면 **""복구 키 복사""** 또는 **""복사""** 버튼을 클릭하여 복사합니다.

4. **Windows에서 복구 키 입력**
   - BitLocker 복구 키 화면이 뜨면 복사한 키를 **""복구 키""** 또는 **""Enter Password""**란에 입력합니다.

---
**주의사항**
- Azure AD 포털에 로그인할 때 **사용자 계정과 비밀번호**가 필요합니다.
- 제공된 문서에는 **""동호회 지원금 신청""** 관련 내용은 **BitLocker 복구 키와 무관**하므로 무시해 주세요.

만약 Azure AD 포털에 접속할 수 없거나 복구 키가 표시되지 않는다면, 추가적인 지원이 필요할 수 있습니다.",0.8155901114795793,0.1922775235260173,0.2,0
Windows 11 BitLocker 복구 키 요구,Forced_JSON_Format,2,2,255,529,784,4.634195778000503,"```json
{
  ""status"": ""정상적 해결 가능"",
  ""topic"": ""Windows 11 BitLocker 복구 키 조회 및 입력 방법"",
  ""solution_steps"": [
    ""1. **Azure AD 포털 접속**을 위해 다음 링크를 열세요: [https://myaccount.microsoft.com](https://myaccount.microsoft.com)"",
    ""2. 로그인 후 **장치 탭**을 클릭합니다. (왼쪽 메뉴에서 '장치'를 선택)"",
    ""3. 해당 디바이스(PC)의 **48자리 복구 키**를 복사합니다. (키가 표시된 텍스트를 클립보드에 복사)"",
    ""4. Windows 11 로그인 화면에서 **BitLocker 복구 키 입력 화면**이 뜨면, 복사한 48자리 키를 입력합니다."",
    ""5. **입력 완료 후 '다음'** 버튼을 누릅니다. (비밀번호 없이 바로 로그인 가능)"",
    ""6. 로그인 후 **BitLocker 보호 디스크가 해제**되면 정상적으로 작동합니다.""
  ]
}
```",0.6871043820931442,0.4817828932906713,0.5306122448979592,1
Windows 11 BitLocker 복구 키 요구,Hallucination_Defense,3,2,312,523,835,5.66282312399926,"제공된 참고 문서에는 **BitLocker 복구 키 관련 내용이 없습니다**. 따라서 BitLocker 복구 키 요구 문제의 원인과 해결 방법은 **사내 IT 정책 또는 별도의 보안 문서**에 따라 달라질 수 있습니다.

**현재 상황:**
- BitLocker 복구 키는 **Windows 계정 정보**나 **사내 관리자 시스템**에서만 제공 가능합니다.
- 비공개 문서에 따라 복구 키를 요청하는 절차가 있을 수 있습니다.

**추가 조치 방법 (가능한 경우):**
1. **IT 지원 팀에 문의** → ""BitLocker 복구 키 요청"" 또는 ""비밀 복구 키 발급""을 검색하여 문의하세요.
2. **사내 로그인 정보 확인** → Windows 계정으로 로그인 후 **""이 컴퓨터의 관리자"" → ""BitLocker""**로 확인해 보세요.
3. **관리자 계정 사용** → 관리자 권한으로 로그인 후 복구 키를 직접 확인할 수 있는지 확인하세요.

**주의사항:**
- 비공개 문서에 따라 복구 키는 **사내 네트워크 또는 관리자 시스템**에서만 발급됩니다.
- 비공개 정보가 제공되지 않는다면, **IT 지원 팀에 직접 문의**하는 것이 가장 정확한 방법입니다.

현재 제공된 참고 문서에는 관련 내용이 없으므로, 추가적인 정보가 필요합니다.",0.3446310267595765,0.0635250147474886,0.0,0
Windows 11 BitLocker 복구 키 요구,Mixed_Stress_Test,6,6,848,753,1601,15.556695101000514,"```json
{
  ""solution"": {
    ""step_by_step_guide"": [
      {
        ""step"": 1,
        ""description"": ""Azure AD 포털에 접속합니다. URL: https://myaccount.microsoft.com"",
        ""details"": ""1. 브라우저에서 위 주소를 입력하고 로그인하세요. (사용자 ID와 비밀번호는 사내 IT 지원팀에서 제공하는 관리자 계정으로 로그인합니다.)"",
        ""note"": ""사용자 계정과 비밀번호가 다를 경우, IT-Help 채널로 문의해 주세요.""
      },
      {
        ""step"": 2,
        ""description"": ""장치 탭을 선택합니다."",
        ""details"": ""1. 메뉴 바에서 [장치]를 클릭합니다.\n2. 해당 장치(PC 이름 또는 Serial Number)를 검색합니다.\n   - 검색란에 장비의 **Serial Number** 또는 **PC 이름**을 입력합니다.\n   - 예: `Windows11_IT_001` 또는 `DESKTOP-XXXXXX`"",
        ""note"": ""Serial Number는 '시리얼 넘버' 또는 '하드웨어 정보'에서 확인할 수 있습니다.""
      },
      {
        ""step"": 3,
        ""description"": ""복구 키를 복사합니다."",
        ""details"": ""1. 장치 목록에서 해당 장치를 클릭합니다.\n2. [복구 키] 탭을 선택합니다.\n3. 48자리 복구 키를 복사합니다.\n   - 복사된 키는 바로 사용 가능합니다."",
        ""note"": ""키가 표시되지 않는 경우, 장치가 Azure AD에 등록되어 있지 않거나 BitLocker가 비활성화된 상태일 수 있습니다.""
      },
      {
        ""step"": 4,
        ""description"": ""BitLocker 복구 키를 입력합니다."",
        ""details"": ""1. Windows 로그인 화면에서 [BitLocker 복구 키] 메시지를 확인합니다.\n2. 복사한 48자리 키를 입력하고 [다음] 버튼을 누릅니다.\n3. 로그인 후 BitLocker가 해제되면 정상적으로 작동합니다."",
        ""note"": ""키가 틀리면 로그인 실패로 이어질 수 있습니다. 복사 후 다시 확인하세요.""
      },
      {
        ""step"": 5,
        ""alternative_check"": {
          ""description"": ""Azure AD 포털에서 복구 키가 없는 경우, IT 지원팀에 문의합니다."",
          ""details"": ""1. IT-Help 채널로 메시지를 발송합니다.\n   - 제목: '[BitLocker] Azure AD에서 복구 키 조회 실패'\n   - 내용: '장비 [PC 이름/Serial Number]의 Azure AD 등록 상태 및 BitLocker 활성화 여부 확인 부탁드립니다.'\n2. IT 지원팀은 장비 등록 및 복구 키 조회를 지원합니다.""
        }
      }
    ],
    ""troubleshooting"": {
      ""common_issues"": [
        {
          ""issue"": ""Azure AD 포털에 로그인 실패"",
          ""solution"": ""사용자 계정과 비밀번호가 다를 경우, IT 지원팀에서 관리자 계정으로 로그인할 수 있도록 안내합니다.""
        },
        {
          ""issue"": ""장치 목록에 장비가 보이지 않음"",
          ""solution"": ""장비가 Azure AD에 등록되지 않았거나 BitLocker가 비활성화된 상태입니다. IT 지원팀에 문의하세요.""
        }
      ]
    },
    ""final_note"": {
      ""confirmation"": ""BitLocker 복구 키가 성공적으로 입력되면 로그인 후 시스템이 정상 작동합니다. 추가 문제 발생 시 IT-Help 채널로 다시 문의해 주세요.""
    }
  }
}
```",0.4174569036699709,0.1621892234914149,0.078125,1
GitHub Enterprise SSH 키 등록 오류,Baseline,3,2,1166,457,1623,21.294608406000407,"아래는 **GitHub Enterprise SSH 키 등록 오류**를 해결하기 위한 **단계별 안내**입니다.
[참고 문서]에 따라 확인하고 조치해 주세요.

---

### **1. 로컬 SSH 키가 올바르게 생성되어 있는지 확인**
SSH 키가 이미 생성되어 있는지 확인합니다.
```bash
ls -al ~/.ssh/
```
- 결과가 다음과 같이 출력되면 `id_rsa`와 `id_rsa.pub` 파일이 존재합니다.
  ```
  -rw-------  1 user user 16777216 [날짜] ~/.ssh/id_rsa
  -rw-r--r--  1 user user      4096 [날짜] ~/.ssh/id_rsa.pub
  ```
- **없다면** 다음을 실행해 키를 생성합니다.
  ```bash
  ssh-keygen -t rsa -b 4096 -C ""your_email@example.com""
  ```
  - `-C` 옵션은 이메일로 대체 가능합니다.
  - 키가 생성되면 `~/.ssh/id_rsa.pub` 파일이 생성됩니다.

---

### **2. SSH 키가 GitHub Enterprise에 등록되어 있는지 확인**
GitHub Enterprise에 접속한 후 **""SSH and GPG keys""** 섹션을 확인합니다.
- **GitHub Enterprise 웹 인터페이스**에서:
  1. [프로필 → Settings](https://github.com/settings/profile) → **""SSH and GPG keys""** 탭을 클릭합니다.
  2. **""New SSH Key""** 버튼을 클릭하고, **키 내용**을 복사하여 붙여넣습니다.
     - 키 내용은 `~/.ssh/id_rsa.pub` 파일의 내용입니다.
     - **키 이름**에 `My Company Key` 또는 회사 관련 이름을 입력합니다.

---

### **3. SSH 에이전트에 키가 등록되어 있는지 확인**
로컬에서 SSH 에이전트에 키가 등록되어 있는지 확인합니다.
```bash
ssh-add -l
```
- 결과가 다음과 같이 출력되면 키가 등록되어 있습니다.
  ```
  2048 SHA256:abc123... user@host (RSA)
  ```
- **키가 등록되지 않았다면** 다음을 실행합니다.
  ```bash
  ssh-add ~/.ssh/id_rsa
  ```
  - 비밀번호가 요구되면 **SSH 키 비밀번호**를 입력합니다.
    *(기본적으로 비어있으면 입력하지 않습니다.)*

---

### **4. GitHub Enterprise로 SSH 접속 테스트**
로컬에서 GitHub Enterprise로 SSH 접속을 테스트합니다.
```bash
ssh -T git@github.com
```
- **에러가 발생하지 않고** 다음 메시지가 출력되면 성공입니다.
  ```
  Hi username! You've successfully authenticated...
  ```

---

### **5. GitHub Enterprise URL로 직접 테스트 (사용자 환경에 따라)**
GitHub Enterprise의 URL은 일반적으로 `https://github.yourcompany.com`입니다.
```bash
ssh -T git@github.yourcompany.com
```
- **에러가 발생하면** 다음을 확인하세요:
  - **호스트명(github.yourcompany.com)**이 올바른 도메인인지 확인합니다.
  - **SSH 포트(22)**가 열려 있는지 확인합니다.
    ```bash
    telnet github.yourcompany.com 22
    ```
    - 연결이 성공하면 `22` 포트가 열려 있습니다.

---

### **6. GitHub CLI 또는 Git 설정 확인 (선택적)**
만약 GitHub CLI를 사용 중이라면, SSH 설정은 다음과 같이 확인합니다.
```bash
git config --global git-credential-helper cache
```
- **Git의 SSH URL**을 확인합니다.
  ```bash
  git remote -v
  ```
  - URL이 `git@github.com:user/repo.git` 또는 `git@github.yourcompany.com:user/repo.git`로 시작해야 합니다.

---

### **7. 에러 발생 시 추가 조치**
- **""Permission Denied (publickey)""**가 계속 발생하면:
  1. **SSH 키가 올바르게 등록되었는지 다시 확인**합니다.
  2. **GitHub Enterprise의 SSH 설정**을 다시 확인합니다.
  3. **SSH 서버가 올바르게 구성되어 있는지 확인**합니다.
     - `/etc/ssh/sshd_config` 파일을 확인합니다.
     - `PubkeyAuthentication yes`가 설정되어 있는지 확인합니다.
     - 서버 재시작을 통해 변경사항을 적용합니다.
       ```bash
       sudo systemctl restart sshd
       ```

---

### **요약**
1. SSH 키가 생성되어 있는지 확인 → 생성하면 `id_rsa.pub` 복사.
2. GitHub Enterprise에 키 등록 → **""SSH and GPG keys""**에 붙여넣기.
3. SSH 에이전트에 키 등록 → `ssh-add ~/.ssh/id_rsa`.
4. SSH 접속 테스트 → `ssh -T git@github.com` 또는 `ssh -T git@github.yourcompany.com`.
5. 에러가 지속되면 서버 설정 확인.

---
**만약 어떤 단계에서 실패하시면, 해당 단계의 오류 메시지를 알려주세요!** 😊",0.2761671478313689,0.1323085008338736,0.0629921259842519,0
